sena;10-07-06 11.41.01;Microsoft Word - Brognoli - defeitos.doc;2;HP LaserJet 2300 Series PCL6
eduardo;10-07-06 10.18.50;Microsoft Word - Documento1;1;HP LaserJet 2300 Series PCL6
eduardo;10-07-06 10.08.06;http://www2.tre-sc.gov.br/certidoes/certidaoServlet/emiteCertid;1;HP LaserJet 2300 Series PCL6
eduardo;10-07-06 09.59.00;passaporte Fernanda.pdf;1;HP LaserJet 2300 Series PCL6
eduardo;10-07-06 09.57.57;www2[1].dpf.gov.br-gru-gru (pass Fernanda).MDI;1;HP LaserJet 2300 Series PCL6
brasil;10-07-06 00.13.14;Microsoft Word - carta_nispe_modificada[1].doc;1;HP LaserJet 2300 Series PCL6
brasil;10-07-06 00.12.49;Microsoft Word - carta_nispe_modificada[1].doc;1;HP LaserJet 2300 Series PCL6
allan;07-07-06 17.55.16;Microsoft Word - atestado.doc;1;HP LaserJet 2300 Series PCL6
paravizi;07-07-06 17.06.47;Microsoft Word - Documento1;1;HP LaserJet 2300 Series PCL6
paravizi;07-07-06 16.10.14;https://www2.bancobrasil.com.br/aapf/pagamentos/085201.jsp?impr;1;HP LaserJet 2300 Series PCL6
sena;07-07-06 15.54.55;Microsoft Word - Horários dos Bolsistas Gendef 2006_1.doc;1;HP LaserJet 2300 Series PCL6
annepriscila;07-07-06 14.26.13;Microsoft Word - Documento1;1;HP LaserJet 2300 Series PCL6
coelho;07-07-06 14.05.42;Microsoft Word - GENDEF_Felipe Coelho.doc;1;HP LaserJet 2300 Series PCL6
annepriscila;07-07-06 12.08.04;Microsoft Word - Documento1;2;HP LaserJet 2300 Series PCL6
annepriscila;07-07-06 12.03.06;https://www2.bancobrasil.com.br/aapf/extratos/000901.jsp?imprim;2;HP LaserJet 2300 Series PCL6
annepriscila;07-07-06 12.02.37;https://www2.bancobrasil.com.br/aapf/extratos/000901.jsp?imprim;2;HP LaserJet 2300 Series PCL6
rolf;07-07-06 09.26.06;[Fwd: Retirada de visto. Weingärtner; Eduardo EVA 9600191 Ref...;2;HP LaserJet 2300 Series PCL6
sunada;06-07-06 19.13.34;http://www.ludh.com.br/popups/quinta.htm;1;HP LaserJet 2300 Series PCL6
mendonca;06-07-06 18.11.44;Microsoft Word - trabalhode elemII.doc;2;HP LaserJet 2300 Series PCL6
mendonca;06-07-06 17.37.45;Microsoft Word - trabalhode elemII.doc;1;HP LaserJet 2300 Series PCL6
helio;06-07-06 16.23.53;Microsoft Word - 2D3EE0FC;2;HP LaserJet 2300 Series PCL6
sunada;06-07-06 15.19.16;NPD/UFSC - Sistema Acadêmico da Graduação;1;HP LaserJet 2300 Series PCL6
annepriscila;06-07-06 14.25.28;https://www2.bancobrasil.com.br/aapf/transferencias/0819.jsp?im;1;HP LaserJet 2300 Series PCL6
moecke;06-07-06 11.58.54;dados da turma  0538 2005.1.xls;1;HP LaserJet 2300 Series PCL6
moecke;06-07-06 11.58.22;Microsoft Word - Documento em Microsoft Internet Explorer;2;HP LaserJet 2300 Series PCL6
paravizi;06-07-06 11.25.22;http://hps.infolink.com.br/peco/nage_02.htm;6;HP LaserJet 2300 Series PCL6
helton;06-07-06 09.48.00;Microsoft Word - Prova 3_Exame_FET01_ 2006_1.doc;2;HP LaserJet 2300 Series PCL6
helton;06-07-06 09.47.39;Microsoft Word - Prova 2_Exame FET01_ 2006_1.doc;2;HP LaserJet 2300 Series PCL6
helton;06-07-06 09.47.11;Microsoft Word - Prova 1_exame_ FET01_ 2006_1.doc;2;HP LaserJet 2300 Series PCL6
helton;06-07-06 09.45.50;Microsoft Word - Procurao.doc;1;HP LaserJet 2300 Series PCL6
helio;06-07-06 09.31.26;http://www.casan.com.br/geraboleto.php?no_matricula=0749944&no_;1;HP LaserJet 2300 Series PCL6
wagner;06-07-06 08.56.27;Microsoft Word - FAXINA.doc;1;HP LaserJet 2300 Series PCL6
victor;05-07-06 21.19.47;Microsoft Word - SOH3.doc;1;HP LaserJet 2300 Series PCL6
victor;05-07-06 21.17.43;Microsoft Word - SOH3.doc;1;HP LaserJet 2300 Series PCL6
ademir;05-07-06 21.01.26;Microsoft Word - ENSAIOS RADIOGRAFICOS.doc;1;HP LaserJet 2300 Series PCL6
eduardo;05-07-06 19.25.18;http://baiacu.lmp.ufsc.br/webmail/src/printer_friendly_bottom.p;1;HP LaserJet 2300 Series PCL6
domitila;05-07-06 18.23.05;Novo(a) Documento de texto - Bloco de notas;1;HP LaserJet 2300 Series PCL6
bruno;05-07-06 17.53.40;http://fmail5.uol.com.br/cgi-bin/webmail.exe;2;HP LaserJet 2300 Series PCL6
bruno;05-07-06 17.52.08;http://bmail.bol.com.br/banners/bmail2006.html;1;HP LaserJet 2300 Series PCL6
victor;31-07-06 16.59.44;Microsoft Word - Documento1;1;hp deskjet 5550 series
victor;31-07-06 16.42.19;Microsoft Word - Documento1;1;hp deskjet 5550 series
paravizi;27-07-06 15.17.14;Microsoft PowerPoint - Mudan_as_Clim_ticas;3;hp deskjet 5550 series
paravizi;27-07-06 15.11.00;Microsoft PowerPoint - Mudan_as_Clim_ticas;1;hp deskjet 5550 series
ademir;25-07-06 22.36.56;Microsoft Word - Documento3;1;hp deskjet 5550 series
ademir;25-07-06 22.29.44;Microsoft Word - Documento2;1;hp deskjet 5550 series
ademir;25-07-06 22.23.59;Microsoft Word - Documento1;1;hp deskjet 5550 series
eduardo;25-07-06 21.25.59;Microsoft Word - TCC Cap. 1 - Revisão Bibliográfica.doc;2;hp deskjet 5550 series
eduardo;25-07-06 21.24.51;Microsoft Word - TCC Cap. 1 - Revisão Bibliográfica.doc;50;hp deskjet 5550 series
eduardo;25-07-06 18.53.42;Microsoft Word - TCC Cap. 1 - Revisão Bibliográfica.doc;1;hp deskjet 5550 series
eduardo;25-07-06 18.42.05;calendário escolar 2006-1.xls;1;hp deskjet 5550 series
bruno;25-07-06 14.28.51;R-134a.jpe;1;hp deskjet 5550 series
sunada;24-07-06 17.17.00;imagem;2;hp deskjet 5550 series
bruno;23-07-06 17.51.12;Microsoft Word - Relátorio CCQ.doc;6;hp deskjet 5550 series
eduardo;21-07-06 14.02.25;Microsoft Word - Mestrado Eduardo.doc;1;hp deskjet 5550 series
eduardo;21-07-06 13.57.32;Microsoft Word - Doutorado Eduardo.doc;1;hp deskjet 5550 series
mendonca;20-07-06 14.39.19;R-134a.jpe;1;hp deskjet 5550 series
eduardo;19-07-06 19.57.42;Microsoft Word - texto zeis final.doc;7;hp deskjet 5550 series
rolf;19-07-06 17.57.35;Einladung_Schroeter_KW.pdf;1;hp deskjet 5550 series
rolf;19-07-06 17.57.03;Arbeitsplan_Schroeter.pdf;1;hp deskjet 5550 series
sena;17-07-06 13.14.45;Microsoft Word - Declaração conclusão de disciplinas.doc;2;hp deskjet 5550 series
robson;14-07-06 18.41.43;Microsoft Word - Ederson Niezer 07 04 2006[1].doc;1;hp deskjet 5550 series
sena;13-07-06 19.47.16;Microsoft Word - Curriculum Português instituicoes.doc;1;hp deskjet 5550 series
sena;13-07-06 17.14.29;Microsoft Word - Curriculum Português instituicoes.doc;2;hp deskjet 5550 series
sena;13-07-06 17.10.50;Microsoft Word - Curriculum Português instituicoes.doc;2;hp deskjet 5550 series
sena;12-07-06 20.41.55;Microsoft Word - Documento1;1;hp deskjet 5550 series
sena;12-07-06 20.41.40;Microsoft Word - declaracao disciplina João Carlos Espíndola Ferreira.doc;2;hp deskjet 5550 series
sena;12-07-06 19.14.30;Microsoft Word - Curriculum Português.doc;3;hp deskjet 5550 series
sena;10-07-06 20.51.14;Microsoft Word - datasus para IC.doc;1;hp deskjet 5550 series
barni;10-07-06 13.30.33;Scan;1;hp deskjet 5550 series
allan;07-07-06 21.36.42;Media_sandvik.xls;1;hp deskjet 5550 series
allan;07-07-06 21.35.59;Média_Nipotec.xls;1;hp deskjet 5550 series
allan;07-07-06 17.51.15;Média_mapa.xls;1;hp deskjet 5550 series
allan;07-07-06 13.46.59;Média_Iscar.xls;1;hp deskjet 5550 series
mendonca;06-07-06 21.37.59;Microsoft Word - trabalhode elemII.doc;1;hp deskjet 5550 series
allan;06-07-06 21.14.06;Média_Nipotec.xls;2;hp deskjet 5550 series
allan;06-07-06 18.21.29;Média_mapa.xls;1;hp deskjet 5550 series
allan;06-07-06 14.04.02;Média_Iscar.xls;1;hp deskjet 5550 series
moecke;05-09-06 10.53.35;Remote Downlevel Document;0;HP LaserJet 2300 Series PCL6
moecke;05-09-06 09.25.50;Printer Service Data;1;hp deskjet 5550 series
moecke;05-09-06 09.25.39;Printer Service Data;1;hp deskjet 5550 series
castillo;05-09-06 09.20.32;https://www.lmp.ufsc.br/webmail/src/read_body.php?mailbox=INBOX;2;HP LaserJet 2300 Series PCL6
castillo;05-09-06 09.19.32;Microsoft Word - Curriculo-Willian-050906.doc;1;HP LaserJet 2300 Series PCL6
sunada;04-09-06 17.11.06;https://www2.bancobrasil.com.br/aapf/extratos/000901.jsp?impr...;2;HP LaserJet 2300 Series PCL6
annepriscila;04-09-06 14.11.38;requerimento_20de_20residencia1;property=Daten.pdf;5;HP LaserJet 2300 Series PCL6
annepriscila;04-09-06 14.02.14;requerimento_20de_20residencia1;property=Daten.pdf;5;HP LaserJet 2300 Series PCL6
paulo;01-09-06 14.44.15;Microsoft Word - M?SICAS DA 1? EUCARISTIA.doc;2;HP LaserJet 2300 Series PCL6
helton;01-09-06 10.33.05;Microsoft Word - Disserta??o-estado da arteAAAABBBB.doc;3;HP LaserJet 2300 Series PCL6
rolf;31-08-06 17.29.56;Resumo do Pedido Dell 129852935;2;HP LaserJet 2300 Series PCL6
sena;31-08-06 17.23.05;Microsoft Word - primeira prova.doc;2;HP LaserJet 2300 Series PCL6
suguino;31-08-06 14.54.34;Microsoft Word - Relatorio_pibic_2005_final.doc;22;HP LaserJet 2300 Series PCL6
annepriscila;31-08-06 13.57.23;Microsoft Word - relatorio PIBIC - anne.doc;24;hp deskjet 5550 series
paravizi;31-08-06 13.36.30;http://aspro01.npd.ufsc.br/cagr/camt/atestadoMatricula2.asp;1;HP LaserJet 2300 Series PCL6
annepriscila;31-08-06 11.17.45;Microsoft Word - Relat?rio PIBIC Anne 2005 2006_recuperado.doc;20;HP LaserJet 2300 Series PCL6
oliveira;31-08-06 11.14.58;Microsoft Word - relatorio - corrigido.doc;1;hp deskjet 5550 series
oliveira;31-08-06 11.14.17;Microsoft Word - relatorio - corrigido.doc;9;hp deskjet 5550 series
oliveira;31-08-06 11.09.55;Microsoft Word - relatorio - corrigido.doc;15;HP LaserJet 2300 Series PCL6
rolf;31-08-06 11.07.03;http://www.capes.gov.br/capes/p.PDF;1;HP LaserJet 2300 Series PCL6
rolf;31-08-06 10.53.05;http://www.capes.gov.br/capes/p.PDF;7;HP LaserJet 2300 Series PCL6
mendonca;31-08-06 09.53.44;Microsoft Word - Empresa sul ceramica introd.doc;3;HP LaserJet 2300 Series PCL6
mendonca;31-08-06 09.53.40;Microsoft Word - Caso 02 Escolha do fornecedor.doc;1;HP LaserJet 2300 Series PCL6
mendonca;31-08-06 09.53.40;Microsoft Word - CASO 03.CD Angelonidoc.doc;1;HP LaserJet 2300 Series PCL6
mendonca;31-08-06 09.50.29;Microsoft Word - Caso 1 Embralit.doc;1;HP LaserJet 2300 Series PCL6
castillo;30-08-06 15.36.12;DOU.pdf;1;HP LaserJet 2300 Series PCL6
castillo;30-08-06 15.32.13;Microsoft Word - Carta reativa??o bolsa Castillo.doc;2;HP LaserJet 2300 Series PCL6
paravizi;30-08-06 11.39.16;untitled;1;HP LaserJet 2300 Series PCL6
helton;30-08-06 10.08.58;Microsoft Word - Estrutura do estado da arte.doc;3;HP LaserJet 2300 Series PCL6
castillo;30-08-06 09.00.41;https://www2.dpf.gov.br/gru/gru;1;HP LaserJet 2300 Series PCL6
helton;30-08-06 08.57.34;Microsoft Word - Cap 3A.doc;1;HP LaserJet 2300 Series PCL6
helton;30-08-06 08.57.02;Esquema das variveis.xls;1;HP LaserJet 2300 Series PCL6
helton;30-08-06 08.56.35;Esquema das variveis.xls;1;HP LaserJet 2300 Series PCL6
helton;30-08-06 08.56.06;Esquema das variveis.xls;2;HP LaserJet 2300 Series PCL6
helton;30-08-06 08.54.13;Esquema das variveis.xls;2;HP LaserJet 2300 Series PCL6
helton;30-08-06 08.53.15;Esquema das variveis.xls;1;HP LaserJet 2300 Series PCL6
helton;30-08-06 08.51.19;Esquema das variveis.xls;1;HP LaserJet 2300 Series PCL6
mendonca;30-08-06 08.18.29;Microsoft PowerPoint - Apresenta??o1;1;HP LaserJet 2300 Series PCL6
sunada;29-08-06 17.01.37;imagem2;1;hp deskjet 5550 series
sunada;29-08-06 16.58.10;imagem2;2;hp deskjet 5550 series
domitila;29-08-06 16.09.00;http://by112fd.bay112.hotmail.msn.com/cgi-bin/getmsg?msg=C47C46;2;HP LaserJet 2300 Series PCL6
castillo;29-08-06 15.08.55;http://www.in.gov.br/materias/pdf/do/secao1/29_08_2006/do1-55.pdf;1;HP LaserJet 2300 Series PCL6
mendonca;29-08-06 11.57.33;Impress?o de foto de p?gina inteira;1;HP LaserJet 2300 Series PCL6
domitila;28-08-06 17.36.47;http://br.f506.mail.yahoo.com/ym/ShowLetter?MsgId=2140_2819485_;2;HP LaserJet 2300 Series PCL6
suguino;28-08-06 16.36.05;Microsoft Word - Documento1;1;HP LaserJet 2300 Series PCL6
paulo;28-08-06 16.25.48;Microsoft Word - TEATRO - Entrevista com a B?blia.doc;1;HP LaserJet 2300 Series PCL6
sena;28-08-06 16.10.44;Microsoft Word - Notas_Stefanie_Frank[1].doc;1;HP LaserJet 2300 Series PCL6
sena;28-08-06 16.09.26;https://www11.bb.com.br/site/mpag/;1;HP LaserJet 2300 Series PCL6
suguino;28-08-06 15.22.50;Microsoft Word - ArtigoCurvaAtrito08.doc;6;HP LaserJet 2300 Series PCL6
castillo;28-08-06 14.37.11;Proposta.pdf;1;HP LaserJet 2300 Series PCL6
annepriscila;28-08-06 11.26.54;dez2_aus_studbewerber_Bewerbung.PDF;4;HP LaserJet 2300 Series PCL6
bruno;28-08-06 10.00.21;http://mail.google.com/mail/?&ik=b985b707e4&view=pt&th=10d40ecf;4;HP LaserJet 2300 Series PCL6
joviano;28-08-06 09.44.30;Montagem Bancada - Sheet1;1;HP LaserJet 2300 Series PCL6
sunada;27-08-06 15.59.28;Microsoft Word - ArtigoCurvaAtrito05.doc;7;HP LaserJet 2300 Series PCL6
sunada;26-08-06 13.00.05;mapa.gif;1;HP LaserJet 2300 Series PCL6
sunada;26-08-06 12.58.31;https://www.lmp.ufsc.br/webmail/src/download.php?passed_id=814&;1;HP LaserJet 2300 Series PCL6
sunada;26-08-06 12.52.17;https://www.lmp.ufsc.br/webmail/src/download.php?passed_id=814&;1;hp deskjet 5550 series
robson;25-08-06 16.37.45;Microsoft Word - Novo_modelo Termo+PAE.rtf;2;HP LaserJet 2300 Series PCL6
pabloja;25-08-06 16.28.59;https://aspro03.npd.ufsc.br/matricula/pedido;1;HP LaserJet 2300 Series PCL6
tognetta;25-08-06 15.51.49;Microsoft Word - Trabalho Final Tog.doc;8;HP LaserJet 2300 Series PCL6
oliveira;25-08-06 15.19.58;Microsoft Word - mecSol.doc;12;HP LaserJet 2300 Series PCL6
helton;25-08-06 12.43.56;Microsoft Word - Tabelas de contradi??es.doc;8;HP LaserJet 2300 Series PCL6
helton;25-08-06 12.43.29;TRIZ_Overview___Glenn_Mazur.pdf;28;HP LaserJet 2300 Series PCL6
rolf;25-08-06 12.42.31;Lcgrfabexp061_cpd.xls;1;HP LaserJet 2300 Series PCL6
rolf;25-08-06 12.42.31;Lcgrfabexp061_cpd.xls;1;HP LaserJet 2300 Series PCL6
robson;25-08-06 11.43.45;Microsoft Word - ProjetoFinal4.doc;14;HP LaserJet 2300 Series PCL6
robson;25-08-06 11.35.10;Microsoft Word - ProjetoFinal4.doc;1;HP LaserJet 2300 Series PCL6
robson;25-08-06 11.34.04;Microsoft Word - ProjetoFinal4.doc;2;HP LaserJet 2300 Series PCL6
paravizi;25-08-06 10.39.16;http://www.lmp.ufsc.br/home.html;1;HP LaserJet 2300 Series PCL6
paravizi;25-08-06 10.39.15;http://www.lmp.ufsc.br/home.html;1;HP LaserJet 2300 Series PCL6
paravizi;25-08-06 10.39.12;http://www.lmp.ufsc.br/topo.html;1;HP LaserJet 2300 Series PCL6
paravizi;25-08-06 10.39.12;http://www.lmp.ufsc.br/topo.html;1;HP LaserJet 2300 Series PCL6
bruno;25-08-06 10.27.50;http://aspro01.npd.ufsc.br/cagr/camt/atestadoMatricula2.asp;1;HP LaserJet 2300 Series PCL6
moecke;25-08-06 09.36.06;Remote Downlevel Document;0;HP LaserJet 2300 Series PCL6
suguino;25-08-06 09.06.46;publicacao.pdf;3;HP LaserJet 2300 Series PCL6
suguino;25-08-06 09.01.21;introducao a robotica.pdf;3;HP LaserJet 2300 Series PCL6
bruno;24-08-06 16.54.27;Documentos para Estagi?rios Maca?.xls;2;HP LaserJet 2300 Series PCL6
bruno;24-08-06 16.54.01;Microsoft Word - Documento1;1;HP LaserJet 2300 Series PCL6
annepriscila;24-08-06 15.23.34;AV2-G6[1].pdf;1;HP LaserJet 2300 Series PCL6
annepriscila;24-08-06 15.22.02;Microsoft Word - Trabalho final pneumtica.doc;7;HP LaserJet 2300 Series PCL6
annepriscila;24-08-06 15.18.24;AV2-G6[1].pdf;1;HP LaserJet 2300 Series PCL6
robson;24-08-06 12.57.06;Microsoft Word - relatorio.doc;1;HP LaserJet 2300 Series PCL6
robson;24-08-06 12.51.37;Microsoft Word - relatorio.doc;2;HP LaserJet 2300 Series PCL6
robson;24-08-06 12.49.06;Microsoft Word - relatorio.doc;5;HP LaserJet 2300 Series PCL6
mendonca;24-08-06 09.47.15;Sem t?tulo - Bloco de notas;1;HP LaserJet 2300 Series PCL6
domitila;24-08-06 08.39.53;Microsoft Word - COLAFUDI??O[2].doc;1;HP LaserJet 2300 Series PCL6
domitila;24-08-06 08.39.05;Microsoft Word - COLAFUDI??O[2].doc;1;HP LaserJet 2300 Series PCL6
domitila;23-08-06 20.16.18;Microsoft Word - COLA FUDI??O.doc;1;HP LaserJet 2300 Series PCL6
domitila;23-08-06 20.14.11;Microsoft Word - TecnologiadaFundi??ocola.doc;2;HP LaserJet 2300 Series PCL6
domitila;23-08-06 20.13.49;Microsoft Word - COLA FUDI??O.doc;1;HP LaserJet 2300 Series PCL6
domitila;23-08-06 20.13.47;Microsoft Word - COLA FUDI??O.doc;1;HP LaserJet 2300 Series PCL6
domitila;23-08-06 20.13.43;Microsoft Word - COLA FUDI??O.doc;1;HP LaserJet 2300 Series PCL6
domitila;23-08-06 20.13.42;Microsoft Word - COLA FUDI??O.doc;1;HP LaserJet 2300 Series PCL6
domitila;23-08-06 20.13.41;Microsoft Word - TecnologiadaFundi??ocola.doc;2;HP LaserJet 2300 Series PCL6
domitila;23-08-06 20.09.10;Microsoft Word - TecnologiadaFundi??o.doc;3;HP LaserJet 2300 Series PCL6
domitila;23-08-06 20.03.55;Microsoft Word - Trab_Recursos-domi.doc;3;HP LaserJet 2300 Series PCL6
coelho;23-08-06 17.56.59;Microsoft Word - TecnologiadaFundi??ocola.doc;1;HP LaserJet 2300 Series PCL6
mendonca;23-08-06 17.43.40;UFSC/NPD - Hist?rico escolar de gradua??o;3;HP LaserJet 2300 Series PCL6
mendonca;23-08-06 17.42.14;UFSC/NPD - Atestado de Matr?cula;1;hp deskjet 5550 series
mendonca;23-08-06 17.40.33;UFSC/NPD - Atestado de Matr?cula;2;hp deskjet 5550 series
victor;23-08-06 17.38.52;Microsoft Word - TecnologiadaFundi??ocola.doc;1;HP LaserJet 2300 Series PCL6
mendonca;23-08-06 17.37.30;Microsoft Word - Ve_culos20061_final.doc;15;HP LaserJet 2300 Series PCL6
mendonca;23-08-06 17.36.05;Microsoft Word - Ve_culos20061_final.doc;7;HP LaserJet 2300 Series PCL6
victor;23-08-06 17.08.15;Novo(a) Documento de texto - Bloco de notas;1;HP LaserJet 2300 Series PCL6
anacristina;23-08-06 16.53.40;https://www.feesc.org.br/sifeesc/Bolsas.exe/ConfirmaMemoBolsas;1;HP LaserJet 2300 Series PCL6
anacristina;23-08-06 16.52.53;https://www.feesc.org.br/sifeesc/Bolsas.exe/ConfirmaMemoBolsas;1;HP LaserJet 2300 Series PCL6
anacristina;23-08-06 16.51.40;https://www.feesc.org.br/sifeesc/Bolsas.exe/ConfirmaMemoBolsas;1;HP LaserJet 2300 Series PCL6
anacristina;23-08-06 16.50.55;https://www.feesc.org.br/sifeesc/Bolsas.exe/ConfirmaMemoBolsas;1;HP LaserJet 2300 Series PCL6
anacristina;23-08-06 16.50.07;https://www.feesc.org.br/sifeesc/Bolsas.exe/ConfirmaMemoBolsas;1;HP LaserJet 2300 Series PCL6
anacristina;23-08-06 16.49.50;https://www.feesc.org.br/sifeesc/Bolsas.exe/ConfirmaMemoBolsas;1;HP LaserJet 2300 Series PCL6
anacristina;23-08-06 16.49.16;https://www.feesc.org.br/sifeesc/Bolsas.exe/ConfirmaMemoBolsas;1;HP LaserJet 2300 Series PCL6
anacristina;23-08-06 16.45.32;https://www.feesc.org.br/sifeesc/Bolsas.exe/ConfirmaMemoBolsas;1;HP LaserJet 2300 Series PCL6
anacristina;23-08-06 16.44.25;https://www.feesc.org.br/sifeesc/Bolsas.exe/ConfirmaMemoBolsas;1;HP LaserJet 2300 Series PCL6
andrea;23-08-06 16.39.35;http://mup.comercioeletronico.com.br/paymethods/boletoret/model;1;HP LaserJet 2300 Series PCL6
sunada;23-08-06 16.39.29;Microsoft Word - figura.doc;1;hp deskjet 5550 series
paravizi;23-08-06 16.32.45;Microsoft Word - Trab_Recursos-Rogelho.doc;3;HP LaserJet 2300 Series PCL6
sunada;23-08-06 16.21.37;Microsoft Word - atrito.doc;5;hp deskjet 5550 series
andrea;23-08-06 15.40.45;http://www.somatematica.com.br/fundam/tabuada.php;2;HP LaserJet 2300 Series PCL6
paravizi;23-08-06 14.55.00;AV2-G6[1].pdf;1;HP LaserJet 2300 Series PCL6
moecke;23-08-06 14.52.44;Remote Downlevel Document;0;HP LaserJet 2300 Series PCL6
moecke;23-08-06 14.39.26;Remote Downlevel Document;0;HP LaserJet 2300 Series PCL6
paulo;23-08-06 13.51.01;Microsoft Word - SOLENE CELEBRA??O DA PRIMEIRA EUCARISTIA 2006.doc;2;HP LaserJet 2300 Series PCL6
mendonca;23-08-06 10.56.49;carta_psicrometrica.cdr;1;HP LaserJet 2300 Series PCL6
mendonca;23-08-06 10.55.51;carta_psicrometrica.cdr;1;hp deskjet 5550 series
mendonca;23-08-06 10.53.48;carta_psicrometrica.cdr;1;HP LaserJet 2300 Series PCL6
mendonca;23-08-06 10.45.33;Print carta3.jpg (1 page);1;HP LaserJet 2300 Series PCL6
paulo;23-08-06 10.43.38;Microsoft Word - AT 05894 - 2005 Oscar Gutierrez Paredes e Angeloni;25;HP LaserJet 2300 Series PCL6
mendonca;23-08-06 10.37.56;Print r22.bmp (1 page);1;hp deskjet 5550 series
mortari;23-08-06 10.18.26;Resultado_final_(Lourival).xls;1;HP LaserJet 2300 Series PCL6
mortari;23-08-06 10.13.09;Resultado_final_(Lourival).xls;2;HP LaserJet 2300 Series PCL6
moecke;23-08-06 08.31.42;Remote Downlevel Document;0;HP LaserJet 2300 Series PCL6
mortari;22-08-06 21.51.34;Microsoft Word - Doc2.doc;1;hp deskjet 5550 series
mortari;22-08-06 21.47.58;Microsoft Word - Doc2.doc;1;hp deskjet 5550 series
mortari;22-08-06 21.39.58;Microsoft Word - Doc2.doc;1;hp deskjet 5550 series
mortari;22-08-06 21.35.03;Microsoft Word - Doc2.doc;1;hp deskjet 5550 series
paravizi;22-08-06 21.27.20;Microsoft Word - Cap4.doc;1;hp deskjet 5550 series
paravizi;22-08-06 21.24.46;Microsoft Word - Cap4.doc;1;hp deskjet 5550 series
paravizi;22-08-06 21.20.46;Microsoft Word - Cap4.doc;1;hp deskjet 5550 series
sunada;22-08-06 21.03.34;Microsoft Word - Documento1;4;HP LaserJet 2300 Series PCL6
ademir;22-08-06 20.59.20;Microsoft Word - Cap2.doc;1;hp deskjet 5550 series
ademir;22-08-06 20.56.09;Microsoft Word - Cap3.doc;1;hp deskjet 5550 series
ademir;22-08-06 20.52.27;Microsoft Word - Cap3.doc;1;hp deskjet 5550 series
mortari;22-08-06 20.50.45;Scan;1;HP LaserJet 2300 Series PCL6
paravizi;22-08-06 20.27.06;Microsoft Word - Cap2.doc;1;hp deskjet 5550 series
paravizi;22-08-06 20.13.20;Microsoft Word - Cap3.doc;1;hp deskjet 5550 series
paravizi;22-08-06 20.09.36;Microsoft Word - Cap3.doc;1;hp deskjet 5550 series
paravizi;22-08-06 19.28.18;Microsoft Word - Doc3.doc;1;hp deskjet 5550 series
paravizi;22-08-06 19.22.16;Microsoft Word - Doc5.doc;1;hp deskjet 5550 series
paravizi;22-08-06 19.17.53;Microsoft Word - Doc4.doc;1;hp deskjet 5550 series
paravizi;22-08-06 19.14.26;Microsoft Word - Doc5.doc;4;hp deskjet 5550 series
paravizi;22-08-06 19.10.22;Microsoft Word - Doc5.doc;4;HP LaserJet 2300 Series PCL6
sena;22-08-06 18.02.33;http://www.lmp.ufsc.br/rolf/disciplinas/avfabexp_2006_1.pdf;1;HP LaserJet 2300 Series PCL6
suguino;22-08-06 16.50.22;Microsoft Word - Exp 8 - Fabbio e Marcos.doc;9;HP LaserJet 2300 Series PCL6
sena;22-08-06 16.22.06;Microsoft Word - Documento1;1;HP LaserJet 2300 Series PCL6
pabloja;22-08-06 14.37.58;Microsoft Word - Reservas - titanio 2 .doc;15;HP LaserJet 2300 Series PCL6
paulo;22-08-06 13.42.29;Microsoft Word - SOLENE CELEBRA??O DA PRIMEIRA EUCARISTIA 2006.doc;1;HP LaserJet 2300 Series PCL6
helio;22-08-06 11.37.46;C:\Documents and Settings\helio\Configura??es locais\Temporary Internet Files\Content.IE5\93R31HWA\Artigo%20Revista%20Exame[1].pdf;3;HP LaserJet 2300 Series PCL6
rolf;22-08-06 09.47.38;Lcgrtecus061_final.xls;1;HP LaserJet 2300 Series PCL6
bruno;22-08-06 09.39.17;Microsoft Word - Artigo Projeto para Custos.doc;7;HP LaserJet 2300 Series PCL6
bruno;22-08-06 09.27.48;Microsoft Word - Artigo Bruno Jorge Pires.doc;8;HP LaserJet 2300 Series PCL6
abel;22-08-06 08.36.27;Printing;3;HP LaserJet 2300 Series PCL6
abel;22-08-06 08.34.55;Printing;3;HP LaserJet 2300 Series PCL6
abel;22-08-06 08.34.39;Printing;6;HP LaserJet 2300 Series PCL6
abel;22-08-06 08.34.23;Printing;1;HP LaserJet 2300 Series PCL6
abel;22-08-06 08.34.11;Printing;1;HP LaserJet 2300 Series PCL6
abel;22-08-06 08.33.57;Printing;3;HP LaserJet 2300 Series PCL6
abel;22-08-06 08.33.43;Printing;1;HP LaserJet 2300 Series PCL6
abel;22-08-06 08.33.31;Printing;1;HP LaserJet 2300 Series PCL6
abel;22-08-06 08.33.19;Printing;1;HP LaserJet 2300 Series PCL6
abel;22-08-06 08.32.48;Printing;3;HP LaserJet 2300 Series PCL6
abel;22-08-06 08.32.16;Printing;1;HP LaserJet 2300 Series PCL6
abel;22-08-06 08.32.03;Printing;1;HP LaserJet 2300 Series PCL6
abel;22-08-06 08.31.51;Printing;1;HP LaserJet 2300 Series PCL6
abel;22-08-06 08.31.38;Printing;2;HP LaserJet 2300 Series PCL6
abel;22-08-06 08.31.14;Printing;1;HP LaserJet 2300 Series PCL6
abel;22-08-06 08.30.50;Printing;1;HP LaserJet 2300 Series PCL6
abel;22-08-06 08.29.55;Printing;2;HP LaserJet 2300 Series PCL6
